spot,spotName,date,Ta,Rn(mm),Ws(m/s),Wd(16D),Hm(%),Pa(hPa),Ps(hPa),Ss(hr),Gsr(MJ/m2),Snow(cm),DpthFhsc(cm),Tca(10),CloudForm,Ts
108,Seoul,2021-01-11 3:00,-8.5,,1.2,70,67,1018.9,1030.2,,,0.4,,0,,-9
108,Seoul,2021-01-11 4:00,-9.1,,1.3,50,67,1018.3,1029.6,,,0.4,,0,,-9.5
108,Seoul,2021-01-11 5:00,-9.5,,1.1,50,69,1018,1029.3,,,0.4,,3,Ci,-9.6
108,Seoul,2021-01-11 6:00,-9.5,,1.5,360,71,1018.2,1029.5,,,0.4,,6,Ci,-9.4
108,Seoul,2021-01-11 7:00,-9.1,,0.9,320,72,1018.4,1029.7,,,0.4,,8,Ci,-8.4
108,Seoul,2021-01-11 8:00,-8.8,,1.5,20,68,1018.2,1029.5,0,0,0.4,,8,Ci,-8.2
108,Seoul,2021-01-11 9:00,-8.4,,3,50,71,1017.6,1028.9,0,0.13,0.4,,10,Ci,-6.5
108,Seoul,2021-01-11 10:00,-7.7,,2.3,20,71,1018.2,1029.4,0,0.29,0.4,,10,Cs,-4.7
108,Seoul,2021-01-11 11:00,-6.7,,2.4,50,68,1018.3,1029.5,0,0.47,0.4,,10,Cs,-3.1
108,Seoul,2021-01-11 12:00,-6.1,,2.6,50,63,1017.1,1028.3,0,0.55,0.4,,10,Cs,-2.2
108,Seoul,2021-01-11 13:00,-5,,2.7,50,58,1015.9,1027,0,0.84,0.4,,10,Cs,0.2
108,Seoul,2021-01-11 14:00,-4.3,,2.2,70,54,1014.6,1025.7,0,0.88,0.4,,10,Cs,0.3
108,Seoul,2021-01-11 15:00,-4.1,,2.1,50,51,1013.8,1024.9,0,0.56,0.4,,10,AcCs,-0.2
108,Seoul,2021-01-11 16:00,-4.1,,2.1,50,52,1013.3,1024.3,0,0.46,0.3,,10,AcCs,-1.4
108,Seoul,2021-01-11 17:00,-4.2,,1.7,50,51,1013,1024,0,0.24,0.3,,10,Cs,-2.6
108,Seoul,2021-01-11 18:00,-5.1,,2.1,50,53,1013.1,1024.2,0,0.05,0.3,,7,AcCi,-5.6
108,Seoul,2021-01-11 19:00,-5.4,,1.3,320,54,1013.3,1024.4,,,0.3,,9,,-6
108,Seoul,2021-01-11 20:00,-5.7,,1.4,50,55,1013.5,1024.6,,,0.3,,8,,-6.2
108,Seoul,2021-01-11 21:00,-5.9,,1.3,20,58,1013.2,1024.3,,,0.3,,5,ScAc,-6.5
108,Seoul,2021-01-11 22:00,-6.6,,2.3,20,61,1012.6,1023.7,,,0.3,,5,,-7.4
108,Seoul,2021-01-11 23:00,-6.7,,0.7,340,62,1012.3,1023.4,,,0.3,,9,,-7.1
108,Seoul,2021-01-12 0:00,-6.1,,1.9,360,63,1011.9,1023,,,0.3,,7,,-6.1
108,Seoul,2021-01-12 1:00,-6.3,,1.1,20,63,1011.2,1022.3,,,0.3,,5,,-7.7
108,Seoul,2021-01-12 2:00,-7.5,,2,50,68,1010.9,1022.1,,,0.3,,0,,-8.4
108,Seoul,2021-01-12 3:00,-8.2,,2.4,20,71,1010.4,1021.6,,,0.3,,0,,-8.8
108,Seoul,2021-01-12 4:00,-8.6,,2.3,20,73,1009.9,1021.1,,,0.3,,0,,-9
108,Seoul,2021-01-12 5:00,-8.9,,2.1,50,73,1009.3,1020.5,,,0.3,,0,,-9.3
108,Seoul,2021-01-12 6:00,-9.1,,2.5,50,76,1008.9,1020.1,,,0.3,,0,,-9.3
108,Seoul,2021-01-12 7:00,-9.3,,2.4,20,77,1008.9,1020.1,,,0.3,,0,,-9.4
108,Seoul,2021-01-12 8:00,-9.1,,2.8,50,78,1008.9,1020.1,0,0,0.3,,5,Sc,-8.8
108,Seoul,2021-01-12 9:00,-7.7,,3,50,76,1008.9,1020,0.1,0.21,0.3,,8,Sc,-5.8
108,Seoul,2021-01-12 10:00,-5.6,,2.3,50,69,1008.8,1019.8,0.8,0.72,0.3,,5,Sc,-3.5
108,Seoul,2021-01-12 11:00,-3.9,,1.6,90,66,1008.5,1019.5,1,1.26,0.3,,6,Sc,1.6
108,Seoul,2021-01-12 12:00,-1.9,,2.7,50,63,1007.3,1018.2,1,1.73,0.3,,7,ScAc,4.9
108,Seoul,2021-01-12 13:00,-1,,1.3,70,61,1006.2,1017,0.7,1.24,0.2,,8,Sc,1.8
108,Seoul,2021-01-12 14:00,-0.7,,1,140,65,1005.4,1016.2,0,0.5,0.2,,9,Sc,0.5
108,Seoul,2021-01-12 15:00,-0.8,0,2.4,50,74,1004.7,1015.5,0,0.36,0.2,0.1,9,Sc,-0.1
108,Seoul,2021-01-12 16:00,-1.5,,0.8,20,88,1004.6,1015.4,0,0.08,2.1,,9,Sc,-0.9
108,Seoul,2021-01-12 17:00,-1.1,,1,230,91,1004.4,1015.2,0,0.02,4.6,,10,ScAs,-1
108,Seoul,2021-01-12 18:00,-0.8,2,1.6,200,91,1004.7,1015.5,0,0.01,4.6,4.4,10,ScAs,-1.2
108,Seoul,2021-01-12 19:00,-1.3,,2.2,50,91,1004.9,1015.7,,,4.8,,10,ScAs,-1.4
108,Seoul,2021-01-12 20:00,-1.2,,2.2,20,93,1005,1015.8,,,5.1,,10,ScAs,-1.4
108,Seoul,2021-01-12 21:00,-0.9,0,0.2,0,92,1005.2,1016,,,5.1,0.5,8,Sc,-1.6
108,Seoul,2021-01-12 22:00,-1.5,,1.6,50,92,1005.2,1016,,,5.1,,10,,-1.6
108,Seoul,2021-01-12 23:00,-1.8,,1.1,20,93,1005.4,1016.3,,,5.1,,8,,-1.9
108,Seoul,2021-01-13 0:00,-2,0,1.9,20,93,1005,1015.9,,,5,,7,,-1.9
108,Seoul,2021-01-13 1:00,-2.1,,2.2,50,95,1004.9,1015.8,,,5,,9,Sc,-2
108,Seoul,2021-01-13 2:00,-2.1,,1.8,50,95,1004.9,1015.8,,,5,,9,Sc,-2
108,Seoul,2021-01-13 3:00,-2.4,0,1.7,50,94,1004.8,1015.7,,,5,,4,Sc,-2.1
108,Seoul,2021-01-13 4:00,-2.8,,2.3,50,94,1004.3,1015.2,,,5,,4,Sc,-2.3
108,Seoul,2021-01-13 5:00,-2.9,,2,70,94,1004.1,1015,,,4.9,,4,Sc,-2.3
108,Seoul,2021-01-13 6:00,-2.7,,1.7,50,94,1004,1014.9,,,4.9,,3,Sc,-2.2
108,Seoul,2021-01-13 7:00,-3,,2.5,50,94,1003.8,1014.7,,,4.9,,1,Sc,-2.3
108,Seoul,2021-01-13 8:00,-2.9,,2.5,50,93,1004,1014.9,0,0.01,4.9,,3,Sc,-2.3
108,Seoul,2021-01-13 9:00,-2.1,,2.4,50,94,1004.1,1015,0,0.1,4.6,,9,Sc,-2
108,Seoul,2021-01-13 10:00,-0.6,,2.2,50,91,1004.6,1015.4,0.4,0.27,4.2,,7,Sc,-0.7
108,Seoul,2021-01-13 11:00,1.4,,2.1,50,84,1004,1014.7,0.8,0.82,3.9,,3,Sc,1.1
108,Seoul,2021-01-13 12:00,2.9,,2.2,50,77,1003,1013.6,1,1.7,3.4,,1,Sc,2.1
108,Seoul,2021-01-13 13:00,4.4,,2,50,75,1002.6,1013.2,1,1.63,2.5,,3,Sc,3.4
108,Seoul,2021-01-13 14:00,7.3,,3.3,200,66,1001.6,1012,1,1.53,,,0,,5.5
108,Seoul,2021-01-13 15:00,8.2,,3.4,200,65,1001.8,1012.2,1,1.26,,,0,,4.3
108,Seoul,2021-01-13 16:00,8,,4.8,230,69,1002.3,1012.7,0.9,0.76,,,8,Sc,2.8
108,Seoul,2021-01-13 17:00,7.3,,3.5,230,73,1002.9,1013.4,0,0.16,,,6,Sc,1.6
108,Seoul,2021-01-13 18:00,6.9,,2.2,230,77,1003.3,1013.8,0,0.03,,,7,Sc,1
108,Seoul,2021-01-13 19:00,5.8,,2.1,270,80,1003.9,1014.4,,,,,0,,-0.1
108,Seoul,2021-01-13 20:00,5.1,,2.8,250,82,1005.1,1015.7,,,,,0,,-0.1
108,Seoul,2021-01-13 21:00,3.9,,2,270,78,1006.5,1017.1,,,,,0,,-0.2
108,Seoul,2021-01-13 22:00,2.8,,1.8,250,73,1006.9,1017.6,,,,,0,,-0.2
108,Seoul,2021-01-13 23:00,1.9,,1.9,290,67,1008.4,1019.1,,,,,0,,-0.4
108,Seoul,2021-01-14 0:00,0.9,,1.8,290,63,1009.2,1020,,,,,0,,-0.6
108,Seoul,2021-01-14 1:00,0.3,,1.9,290,60,1010.1,1020.9,,,,,0,,-0.9
108,Seoul,2021-01-14 2:00,-0.6,,1.7,290,56,1010.7,1021.6,,,,,0,,-1.4
108,Seoul,2021-01-14 3:00,-1.2,,1.4,290,57,1010.6,1021.5,,,,,0,,-1.9
108,Seoul,2021-01-14 4:00,-2.1,,1,250,63,1010.8,1021.7,,,,,0,,-2.4
108,Seoul,2021-01-14 5:00,-2.4,,1.6,250,63,1011.8,1022.8,,,,,0,,-2.8
108,Seoul,2021-01-14 6:00,-2.8,,2.6,270,63,1012.4,1023.4,,,,,0,,-3.2
108,Seoul,2021-01-14 7:00,-3.1,,1.9,270,67,1012.9,1023.9,,,,,0,,-3.7
108,Seoul,2021-01-14 8:00,-3.4,,1,320,70,1013.3,1024.3,0,0,,,0,,-4.2
108,Seoul,2021-01-14 9:00,-3,,2.5,20,70,1013.7,1024.7,0.4,0.25,,,0,,-3.1
108,Seoul,2021-01-14 10:00,-0.6,,1.4,70,61,1013.7,1024.6,1,0.76,,,0,,-0.9
108,Seoul,2021-01-14 11:00,1.4,,1.7,70,43,1013.4,1024.2,1,1.28,,,0,,0.3
108,Seoul,2021-01-14 12:00,3.3,,3.2,70,32,1012.6,1023.3,1,1.63,,,0,,2.3
108,Seoul,2021-01-14 13:00,4.7,,3.1,90,33,1011.7,1022.3,1,1.78,,,0,,4.8
108,Seoul,2021-01-14 14:00,5.9,,3.7,70,31,1010.9,1021.5,1,1.7,,,0,,5.6
108,Seoul,2021-01-14 15:00,6.8,,2.4,70,29,1010.4,1021,1,1.42,,,0,,4.5
108,Seoul,2021-01-14 16:00,6.8,,2.4,90,30,1010.3,1020.9,1,0.9,,,0,,1.8
108,Seoul,2021-01-14 17:00,5.9,,2.4,50,33,1010.3,1020.9,0.6,0.44,,,0,,-0.4
108,Seoul,2021-01-14 18:00,4.5,,2.4,50,37,1010.2,1020.8,0,0.05,,,0,,-0.1
108,Seoul,2021-01-14 19:00,3.9,,2.7,70,38,1010,1020.7,,,,,2,,-0.3
108,Seoul,2021-01-14 20:00,3.8,,3.4,70,39,1009.5,1020.2,,,,,5,,-0.3
108,Seoul,2021-01-14 21:00,3.5,,2.7,70,39,1009.4,1020.1,,,,,0,,-0.4
108,Seoul,2021-01-14 22:00,3.3,,2.8,70,39,1009.1,1019.8,,,,,0,,-0.6
108,Seoul,2021-01-14 23:00,2.8,,1.7,50,42,1009.5,1020.2,,,,,0,,-0.8
108,Seoul,2021-01-15 0:00,2.1,,2.2,50,45,1009.3,1020,,,,,0,,-1
108,Seoul,2021-01-15 1:00,2.2,,2.7,70,43,1009.2,1019.9,,,,,5,,-1.2
108,Seoul,2021-01-15 2:00,2.6,,2.6,70,45,1009.3,1020,,,,,8,,-0.8
108,Seoul,2021-01-15 3:00,3.2,,2.7,70,43,1008.7,1019.4,,,,,7,Sc,-0.7
108,Seoul,2021-01-15 4:00,3.2,,2.1,50,43,1007.8,1018.5,,,,,8,Sc,-0.6
108,Seoul,2021-01-15 5:00,3.5,,2,70,46,1007.3,1017.9,,,,,8,Sc,-0.5
108,Seoul,2021-01-15 6:00,3.7,,2.5,50,47,1006.5,1017.1,,,,,8,Sc,-0.4
108,Seoul,2021-01-15 7:00,3.8,,2.5,50,52,1006,1016.6,,,,,8,Sc,-0.6
108,Seoul,2021-01-15 8:00,4.2,,2.2,50,57,1005.7,1016.3,0,0,,,9,Sc,-0.3
108,Seoul,2021-01-15 9:00,4.8,,2.4,50,58,1005.1,1015.7,0,0.06,,,9,Sc,-0.2
108,Seoul,2021-01-15 10:00,5.5,,2.1,50,60,1004,1014.6,0,0.25,,,9,Sc,0
108,Seoul,2021-01-15 11:00,6.3,,1.9,50,65,1004,1014.5,0,0.23,,,9,Sc,0.4
108,Seoul,2021-01-15 12:00,8.8,,3.1,180,78,1002.4,1012.8,0,0.42,,,9,Sc,1.4
108,Seoul,2021-01-15 13:00,9.8,,4.8,230,80,1001.8,1012.2,0,0.21,,,10,ScAs,2.3
108,Seoul,2021-01-15 14:00,9.8,,5.2,230,82,1001,1011.4,0,0.32,,,9,Sc,4.8
108,Seoul,2021-01-15 15:00,9.2,0,5.6,230,82,1001.3,1011.6,0,0.17,,,9,ScCi,3.7
108,Seoul,2021-01-15 16:00,7.7,,3.5,250,76,1002.5,1012.9,0,0.24,,,9,ScCi,2.7
108,Seoul,2021-01-15 17:00,6.7,,4.1,250,79,1003.8,1014.3,0,0.19,,,9,ScCi,1.7
108,Seoul,2021-01-15 18:00,5.3,,3.7,250,81,1005.1,1015.7,0,0.02,,,9,ScCi,1.2
108,Seoul,2021-01-15 19:00,4,,3.7,250,81,1005.6,1016.2,,,,,9,,0
108,Seoul,2021-01-15 20:00,3.1,,4.9,250,81,1006.1,1016.8,,,,,10,,-0.3
108,Seoul,2021-01-15 21:00,1.5,,4.1,250,76,1007.1,1017.8,,,,,9,ScCi,-0.1
108,Seoul,2021-01-15 22:00,0.8,,3.3,270,78,1008,1018.8,,,,,9,,-0.1
108,Seoul,2021-01-15 23:00,0.2,,3.3,290,75,1008.2,1019,,,,,9,,-0.2
108,Seoul,2021-01-16 0:00,-0.7,,2.8,270,74,1008.9,1019.7,,,,,8,,-0.4
108,Seoul,2021-01-16 1:00,-1.7,,2.6,250,74,1009.3,1020.2,,,,,6,,-0.6
108,Seoul,2021-01-16 2:00,-2.4,,3,290,75,1010.1,1021,,,,,0,,-1.1
108,Seoul,2021-01-16 3:00,-3.1,,2.9,290,76,1010.6,1021.6,,,,,0,,-1.6
108,Seoul,2021-01-16 4:00,-4,,2.7,270,76,1011.1,1022.1,,,,,0,,-2.2
108,Seoul,2021-01-16 5:00,-4.7,,3,270,77,1011.9,1023,,,,,0,,-2.8
108,Seoul,2021-01-16 6:00,-5.4,,3.2,270,78,1012.6,1023.7,,,,,6,Sc,-3.4
108,Seoul,2021-01-16 7:00,-6,,2.2,290,72,1013.4,1024.5,,,,,3,Sc,-4
108,Seoul,2021-01-16 8:00,-6.6,,3.4,270,69,1013.9,1025,0,0.01,,,0,,-4.6
108,Seoul,2021-01-16 9:00,-6.5,,3.1,250,69,1014.5,1025.7,0.7,0.27,,,0,,-3.9
108,Seoul,2021-01-16 10:00,-5.8,,3.5,290,65,1015.3,1026.4,1,0.79,,,0,,-1.8
108,Seoul,2021-01-16 11:00,-4.9,,3.5,290,63,1015.8,1026.9,1,1.4,,,0,,-0.1
108,Seoul,2021-01-16 12:00,-3.6,,2.7,290,55,1015.3,1026.3,1,1.82,,,0,,1.9
108,Seoul,2021-01-16 13:00,-2.3,,3.1,270,48,1014.5,1025.5,1,2.06,,,0,,4.7
108,Seoul,2021-01-16 14:00,-1.8,,3.1,270,43,1014.4,1025.4,1,2.04,,,1,Sc,4.7
108,Seoul,2021-01-16 15:00,-1.7,,3.7,250,48,1014.5,1025.5,1,1.65,,,0,,3.3
108,Seoul,2021-01-16 16:00,-2.9,,4.5,320,39,1014.8,1025.8,1,1.22,,,1,Sc,-0.1
108,Seoul,2021-01-16 17:00,-3.3,,4.1,250,47,1015.3,1026.3,1,0.53,,,0,,-0.5
108,Seoul,2021-01-16 18:00,-4.1,,3.6,270,53,1015.8,1026.9,0.2,0.07,,,0,,-1.2
108,Seoul,2021-01-16 19:00,-4.7,,4.9,270,55,1015.8,1026.9,,,,,0,,-2.3
108,Seoul,2021-01-16 20:00,-5.6,,4,270,43,1016.7,1027.8,,,,,0,,-3.5
108,Seoul,2021-01-16 21:00,-6.4,,2.9,290,45,1017.1,1028.3,,,,,0,,-4.4
108,Seoul,2021-01-16 22:00,-7.4,,2.4,290,41,1017.4,1028.6,,,,,3,,-5.5
108,Seoul,2021-01-16 23:00,-8.2,,3.5,290,44,1017.5,1028.8,,,,,5,,-6.3
108,Seoul,2021-01-17 0:00,-8.7,,3.1,290,50,1018,1029.3,,,,,0,,-6.9
108,Seoul,2021-01-17 1:00,-9.3,,2,270,50,1018.7,1030,,,,,1,,-7.5
108,Seoul,2021-01-17 2:00,-9.4,,3.1,270,52,1019.1,1030.4,,,,,0,,-8
108,Seoul,2021-01-17 3:00,-9.5,,2.8,270,58,1019.4,1030.7,,,,,0,,-8.2
108,Seoul,2021-01-17 4:00,-9.8,,2.1,270,59,1018.9,1030.3,,,,,0,,-8.5
108,Seoul,2021-01-17 5:00,-9.8,,2.4,270,58,1019.1,1030.5,,,,,0,,-8.8
108,Seoul,2021-01-17 6:00,-10.3,,1.6,270,60,1019,1030.4,,,,,0,,-9.1
108,Seoul,2021-01-17 7:00,-10.5,,1.4,290,61,1019.4,1030.8,,,,,0,,-9.5
108,Seoul,2021-01-17 8:00,-10.8,,1.2,270,60,1019.5,1030.9,0,0,,,0,,-9.6
108,Seoul,2021-01-17 9:00,-9.9,,2.2,290,59,1019.8,1031.2,0.9,0.36,,,0,,-8.4
108,Seoul,2021-01-17 10:00,-8.1,,1.9,320,50,1019.7,1031,1,0.99,,,0,,-4.6
108,Seoul,2021-01-17 11:00,-6.1,,2.5,270,43,1019.4,1030.6,1,1.6,,,0,,-0.4
108,Seoul,2021-01-17 12:00,-4.4,,2.3,250,35,1018,1029.1,1,1.97,,,0,,1.9
108,Seoul,2021-01-17 13:00,-3.1,,1.7,290,32,1016.5,1027.5,1,2.07,,,5,Sc,4.9
108,Seoul,2021-01-17 14:00,-2.2,,1.8,250,36,1015.4,1026.4,0.5,1.64,,,7,Sc,2.2
108,Seoul,2021-01-17 15:00,-1.6,,3.6,180,40,1014.7,1025.6,0.5,0.99,,,5,Sc,3
108,Seoul,2021-01-17 16:00,-1.8,,3.1,200,44,1014.6,1025.6,0.5,0.74,,,7,Sc,0.1
108,Seoul,2021-01-17 17:00,-2.2,,3.2,230,53,1014.4,1025.4,0.6,0.42,,,3,Sc,-0.4
108,Seoul,2021-01-17 18:00,-2.6,0,3.2,200,58,1014,1025,0,0.05,,,2,Sc,-1.1
108,Seoul,2021-01-17 19:00,-2.8,,1.9,250,61,1013.9,1024.9,,,,,1,,-1.8
108,Seoul,2021-01-17 20:00,-2.8,,3.1,200,67,1013.7,1024.7,,,,,8,Sc,-2.1
108,Seoul,2021-01-17 21:00,-2.8,0,1.8,180,74,1013.5,1024.5,,,0.1,0.1,8,Sc,-1.9
108,Seoul,2021-01-17 22:00,-3,,1.4,180,84,1013.2,1024.2,,,0.1,,8,Sc,-2.2
108,Seoul,2021-01-17 23:00,-3,,2.1,230,86,1012.9,1023.9,,,0.1,,8,Sc,-2.7
108,Seoul,2021-01-18 0:00,-3,0,2,250,84,1012.5,1023.5,,,0.1,0,3,,-3.7
108,Seoul,2021-01-18 1:00,-3.6,,1.5,250,81,1012,1023,,,0.1,,1,,-4.2
108,Seoul,2021-01-18 2:00,-3.3,,1.8,250,79,1011.5,1022.5,,,0.1,,9,Sc,-3.5
108,Seoul,2021-01-18 3:00,-3.4,0,0.5,270,76,1010.9,1021.9,,,0.1,0,5,ScAc,-4
108,Seoul,2021-01-18 4:00,-3.2,,1.4,180,78,1010.1,1021.1,,,0.1,,7,ScAcCi,-4.1
108,Seoul,2021-01-18 5:00,-3.5,,1.4,50,81,1009.4,1020.4,,,0.1,,8,ScAcCi,-4
108,Seoul,2021-01-18 6:00,-3.7,0,1.9,20,83,1008.6,1019.6,,,0.1,0,8,AcCi,-4
108,Seoul,2021-01-18 7:00,-4,,2.5,50,85,1007.9,1018.9,,,0.1,,6,AcCi,-4.8
108,Seoul,2021-01-18 8:00,-3.9,,1.9,50,89,1007.5,1018.5,0,0.01,0.1,,9,ScCi,-4.1
108,Seoul,2021-01-18 9:00,-3.1,,2.3,50,89,1007.1,1018,0,0.11,0.1,,9,ScCi,-2.8
108,Seoul,2021-01-18 10:00,-2.3,,2.4,50,88,1007.4,1018.3,0,0.15,0.2,,9,Sc,-2
108,Seoul,2021-01-18 11:00,-1.5,,1.5,50,90,1007.3,1018.2,0,0.33,1,,9,Sc,-1
108,Seoul,2021-01-18 12:00,-0.6,0,2.2,250,88,1006.8,1017.6,0,0.47,0.8,0.9,9,Sc,-0.6
108,Seoul,2021-01-18 13:00,-0.2,,2.7,270,80,1006.5,1017.3,0,0.54,,,9,Sc,-0.3
108,Seoul,2021-01-18 14:00,-0.3,,5,290,75,1006.5,1017.3,0,0.47,,,9,Sc,-0.2
108,Seoul,2021-01-18 15:00,-0.4,0,6,290,56,1006.9,1017.7,0.3,0.64,,,3,Sc,-0.2
108,Seoul,2021-01-18 16:00,-0.4,,6.7,290,34,1008.1,1018.9,0.9,1.11,,,1,Sc,-0.2
108,Seoul,2021-01-18 17:00,-2,,6.3,270,34,1010,1020.9,1,0.61,,,0,,-2
108,Seoul,2021-01-18 18:00,-3.9,,7.4,290,35,1012.2,1023.2,0.3,0.1,,,0,,-3.9
108,Seoul,2021-01-18 19:00,-4.9,,4.8,290,41,1013.4,1024.5,,,,,2,,-5.1
108,Seoul,2021-01-18 20:00,-5.5,,3.7,290,43,1014.3,1025.4,,,,,0,,-5.9
108,Seoul,2021-01-18 21:00,-6.1,,4.5,270,42,1015.2,1026.3,,,,,0,,-6.4
108,Seoul,2021-01-18 22:00,-7.1,,5.3,290,40,1016.6,1027.8,,,,,0,,-7.1
108,Seoul,2021-01-18 23:00,-8.4,,2.7,270,44,1017.5,1028.8,,,,,0,,-7.7
108,Seoul,2021-01-19 0:00,-9.1,,2.7,290,45,1017.9,1029.2,,,,,0,,-8.2
108,Seoul,2021-01-19 1:00,-9.6,,3.9,320,46,1018.1,1029.4,,,,,1,,-8.6
108,Seoul,2021-01-19 2:00,-10.1,,2.7,320,47,1018.7,1030.1,,,,,0,,-8.9
108,Seoul,2021-01-19 3:00,-10.4,,0.7,290,45,1019,1030.4,,,,,0,,-9.2
108,Seoul,2021-01-19 4:00,-10.6,,2.3,270,48,1019.3,1030.7,,,,,0,,-9.4
108,Seoul,2021-01-19 5:00,-11,,1.7,340,51,1019.3,1030.7,,,,,0,,-9.7
108,Seoul,2021-01-19 6:00,-11.4,,2,20,50,1019.5,1030.9,,,,,0,,-9.9
108,Seoul,2021-01-19 7:00,-11.4,,1.4,360,52,1020.7,1032.1,,,,,0,,-10
108,Seoul,2021-01-19 8:00,-11.6,,1,270,54,1021.1,1032.5,0,0,,,0,,-9.9
108,Seoul,2021-01-19 9:00,-10.8,,1.7,20,51,1021.9,1033.3,0.9,0.36,,,0,,-8.7
108,Seoul,2021-01-19 10:00,-8.6,,2.2,340,50,1022.4,1033.7,1,0.96,,,0,,-4.6
108,Seoul,2021-01-19 11:00,-6.2,,2,50,43,1022.7,1033.9,1,1.52,,,0,,-0.2
108,Seoul,2021-01-19 12:00,-4.1,,0.8,290,37,1022.1,1033.2,1,1.89,,,0,,2.4
108,Seoul,2021-01-19 13:00,-2.3,,2.4,160,29,1021.8,1032.9,1,2.11,,,0,,5.5
108,Seoul,2021-01-19 14:00,-1.5,,1.6,200,24,1021.3,1032.3,1,2.05,,,0,,5.3
108,Seoul,2021-01-19 15:00,-0.6,,1.7,200,21,1021,1032,1,1.72,,,0,,3.8
108,Seoul,2021-01-19 16:00,-0.4,,1.6,250,20,1021.4,1032.4,1,1.22,,,0,,-0.1
108,Seoul,2021-01-19 17:00,-1.3,,1.6,250,21,1021.3,1032.3,1,0.57,,,0,,-0.5
108,Seoul,2021-01-19 18:00,-2.7,,0.8,320,24,1021.6,1032.7,0.3,0.08,,,0,,-1.9
108,Seoul,2021-01-19 19:00,-3.6,,1.3,290,28,1021.9,1033,,,,,0,,-3.3
108,Seoul,2021-01-19 20:00,-4.4,,1,290,31,1022,1033.2,,,,,0,,-4.3
108,Seoul,2021-01-19 21:00,-4.9,,1.6,270,34,1022.5,1033.7,,,,,0,,-5.2
108,Seoul,2021-01-19 22:00,-5.1,,0.8,20,38,1022.1,1033.3,,,,,0,,-6
108,Seoul,2021-01-19 23:00,-5.5,,2.8,50,40,1021.6,1032.8,,,,,0,,-6.2
108,Seoul,2021-01-20 0:00,-5.6,,2.1,50,41,1021.6,1032.8,,,,,0,,-6.4
108,Seoul,2021-01-20 1:00,-5.8,,1.8,50,45,1021.6,1032.8,,,,,0,,-6.7
108,Seoul,2021-01-20 2:00,-5.6,,3,50,45,1021.6,1032.8,,,,,0,,-6.8
108,Seoul,2021-01-20 3:00,-5.5,,2.6,50,43,1021.5,1032.7,,,,,0,,-6.9
108,Seoul,2021-01-20 4:00,-6.1,,1.3,50,51,1021.8,1033,,,,,0,,-7.3
108,Seoul,2021-01-20 5:00,-6.4,,2.4,50,54,1021.6,1032.8,,,,,0,,-7.4
108,Seoul,2021-01-20 6:00,-6.3,,2.2,70,50,1021.7,1032.9,,,,,0,,-7.5
108,Seoul,2021-01-20 7:00,-6.4,,2.2,50,50,1021.6,1032.8,,,,,0,,-7.6
108,Seoul,2021-01-20 8:00,-5.9,,4.1,70,47,1021.2,1032.4,0,0.01,,,0,,-7.3
108,Seoul,2021-01-20 9:00,-4.7,,3.5,50,45,1021,1032.2,0.8,0.3,,,0,,-5.8
108,Seoul,2021-01-20 10:00,-2.3,,2.4,70,39,1021.2,1032.2,1,0.86,,,0,,-2.2
108,Seoul,2021-01-20 11:00,0.1,,2.7,90,34,1021.4,1032.4,1,1.45,,,0,,1.1
108,Seoul,2021-01-20 12:00,1.5,,3.1,70,32,1020.1,1031,1,1.82,,,0,,4.7
108,Seoul,2021-01-20 13:00,3.4,,2.9,90,29,1018.4,1029.2,1,2.01,,,0,,7.4
108,Seoul,2021-01-20 14:00,5,,2.4,90,26,1017.8,1028.5,1,1.98,,,0,,7.4
108,Seoul,2021-01-20 15:00,6.3,,1.8,70,26,1017.4,1028.1,1,1.71,,,1,Ci,6.2
108,Seoul,2021-01-20 16:00,7.1,,1.1,90,24,1017.4,1028,1,1.17,,,1,Ci,1.8
108,Seoul,2021-01-20 17:00,5.9,,2.4,50,26,1017.2,1027.9,0.9,0.52,,,3,Ci,-0.2
108,Seoul,2021-01-20 18:00,4.1,,2.5,50,30,1017.2,1027.9,0.2,0.09,,,4,Ci,-0.4
108,Seoul,2021-01-20 19:00,3.1,,0.5,70,33,1017,1027.8,,,,,4,,-0.7
108,Seoul,2021-01-20 20:00,2.4,,0.7,70,35,1017,1027.8,,,,,4,,-1.1
108,Seoul,2021-01-20 21:00,1.6,,1.5,50,37,1016.7,1027.5,,,,,1,Ci,-1.7
108,Seoul,2021-01-20 22:00,1.5,,2.3,50,41,1016.9,1027.7,,,,,9,,-1
108,Seoul,2021-01-20 23:00,2,,1.7,70,40,1017,1027.8,,,,,10,,-0.7
108,Seoul,2021-01-21 0:00,2.5,,2.7,50,39,1016.8,1027.6,,,,,9,Sc,-0.6
108,Seoul,2021-01-21 1:00,2.7,,2.5,70,37,1016.5,1027.3,,,,,10,,-0.6
108,Seoul,2021-01-21 2:00,2.9,,2.3,70,37,1016.5,1027.3,,,,,9,,-0.6
108,Seoul,2021-01-21 3:00,2.9,,2.1,70,38,1016.5,1027.3,,,,,9,Sc,-0.6
108,Seoul,2021-01-21 4:00,3,,3,70,40,1015.6,1026.4,,,,,9,Sc,-0.5
108,Seoul,2021-01-21 5:00,3,,1.7,70,41,1015.7,1026.5,,,,,9,Sc,-0.5
108,Seoul,2021-01-21 6:00,3.1,,2.8,70,42,1015.4,1026.2,,,,,9,Sc,-0.5
